D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_516.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_516.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_516.jpg,-0.3,1,0,20.46981
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_585.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_585.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_585.jpg,-0.1936145,0.983983,0,21.04893
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_655.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_655.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_655.jpg,0,1,0,21.84845
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_723.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_723.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_723.jpg,0,0.9067652,0,22.41825
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_792.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_792.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_792.jpg,0,0.6680191,0,22.99765
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_862.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_862.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_862.jpg,0,0.4776493,0,23.28987
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_930.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_930.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_930.jpg,0,0.3035432,0,23.43028
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_04_998.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_04_998.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_04_998.jpg,0,0.06528761,0,23.42814
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_05_069.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_05_069.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_05_069.jpg,0,0,0,23.30036
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_05_141.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_05_141.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_05_141.jpg,0,0,0,23.11243
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_05_282.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_05_282.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_05_282.jpg,0,0,0,22.82212
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_527.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_527.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_527.jpg,0,0,0,1.918853E-05
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_598.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_598.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_598.jpg,0,0,0,1.91417E-05
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_668.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_668.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_668.jpg,0,0,0,1.944472E-05
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_739.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_739.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_739.jpg,0,0.03566725,0,0.0394794
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_811.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_811.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_811.jpg,0,0.2152357,0,0.08588435
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_883.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_883.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_883.jpg,-0.2,0.4679707,0,0.07356885
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_31_955.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_31_955.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_31_955.jpg,-0.4,0.7017047,0,0.2343115
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_026.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_026.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_026.jpg,-0.5500001,0.8782752,0,0.4762944
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_096.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_096.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_096.jpg,-0.7500002,1,0,1.171882
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_165.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_165.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_165.jpg,-0.9000002,1,0,1.815989
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_233.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_233.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_233.jpg,-1,1,0,2.624551
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_299.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_299.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_299.jpg,-1,1,0,3.26603
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_367.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_367.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_367.jpg,-1,1,0,3.939763
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_439.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_439.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_439.jpg,-1,1,0,4.836511
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_508.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_508.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_508.jpg,-1,1,0,5.503096
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_577.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_577.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_577.jpg,-1,1,0,6.384936
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_645.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_645.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_645.jpg,-1,1,0,7.041166
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_713.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_713.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_713.jpg,-1,1,0,7.909359
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_782.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_782.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_782.jpg,-1,1,0,8.555442
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_854.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_854.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_854.jpg,-1,1,0,9.410157
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_920.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_920.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_920.jpg,-1,1,0,10.04614
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_32_990.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_32_990.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_32_990.jpg,-1,1,0,10.67779
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_059.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_059.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_059.jpg,-0.8303277,1,0,11.54959
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_130.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_130.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_130.jpg,-0.6491894,1,0,12.31904
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_203.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_203.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_203.jpg,-0.4005409,0.8180922,0,13.10373
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_274.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_274.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_274.jpg,-0.1703447,0.9784251,0,13.8891
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_343.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_343.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_343.jpg,0,1,0,14.26611
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_414.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_414.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_414.jpg,0,1,0,15.11636
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_484.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_484.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_484.jpg,0,1,0,16.01978
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_556.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_556.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_556.jpg,0.15,1,0,16.84401
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_624.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_624.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_624.jpg,0.3,1,0,17.22204
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_694.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_694.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_694.jpg,0.1891484,1,0,18.03655
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_763.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_763.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_763.jpg,0.01367752,1,0,18.82196
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_835.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_835.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_835.jpg,0,0.9022173,0,19.61005
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_904.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_904.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_904.jpg,0,0.7299973,0,19.94614
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_33_975.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_33_975.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_33_975.jpg,0,0.4814368,0,20.35637
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_34_128.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_34_128.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_34_128.jpg,0,0.2005895,0,20.56117
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_579.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_579.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_579.jpg,0,0,0,0.001566023
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_650.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_650.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_650.jpg,0,0,0,0.00130741
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_719.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_719.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_719.jpg,0,0.01691141,0,0.04197494
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_788.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_788.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_788.jpg,0,0.2007871,0,0.06744666
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_857.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_857.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_857.jpg,-0.15,0.4440856,0,0.2322698
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_925.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_925.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_925.jpg,-0.3,0.6129391,0,0.3961196
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_28_59_997.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_28_59_997.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_28_59_997.jpg,-0.5000001,0.8649092,0,0.9825617
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_067.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_067.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_067.jpg,-0.6500001,1,0,1.689517
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_135.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_135.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_135.jpg,-0.8500001,1,0,2.548958
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_202.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_202.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_202.jpg,-1,1,0,3.21211
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_269.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_269.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_269.jpg,-1,1,0,3.883695
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_342.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_342.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_342.jpg,-1,1,0,4.779768
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_414.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_414.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_414.jpg,-1,1,0,5.667455
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_484.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_484.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_484.jpg,-1,1,0,6.328081
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_555.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_555.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_555.jpg,-1,1,0,7.202063
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_624.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_624.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_624.jpg,-1,1,0,7.852467
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_692.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_692.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_692.jpg,-1,1,0,8.498534
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_764.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_764.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_764.jpg,-1,1,0,9.353231
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_831.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_831.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_831.jpg,-0.9815665,1,0,9.991784
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_898.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_898.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_898.jpg,-0.7426709,1,0,10.89093
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_00_964.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_00_964.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_00_964.jpg,-0.5574334,1,0,11.5711
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_034.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_034.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_034.jpg,-0.3197793,1,0,12.31269
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_105.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_105.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_105.jpg,-0.1697793,1,0,13.14085
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_177.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_177.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_177.jpg,0.2855292,1,0,13.95747
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_247.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_247.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_247.jpg,0.1119167,1,0,14.57598
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_316.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_316.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_316.jpg,0,1,0,15.43358
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_387.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_387.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_387.jpg,0,1,0,15.95167
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_459.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_459.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_459.jpg,0,1,0,16.77851
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_529.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_529.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_529.jpg,0,0.9191766,0,17.55613
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_598.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_598.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_598.jpg,0,0.679937,0,18.20732
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_01_742.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_01_742.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_01_742.jpg,0,0.329498,0,17.82838
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_413.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_413.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_413.jpg,0,0,0,0.01171062
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_482.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_482.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_482.jpg,0,0,0,0.01398221
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_550.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_550.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_550.jpg,0,0,0,0.01624602
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_621.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_621.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_621.jpg,0,0.1701905,0,0.09176518
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_691.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_691.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_691.jpg,-0.15,0.3596118,0,0.269269
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_761.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_761.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_761.jpg,-0.35,0.5882598,0,0.7365507
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_829.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_829.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_829.jpg,-0.5000001,0.7759986,0,1.304104
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_900.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_900.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_900.jpg,-0.7,1,0,2.144727
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_09_969.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_09_969.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_09_969.jpg,-0.8500001,1,0,2.831889
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_10_039.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_10_039.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_10_039.jpg,-1,1,0,3.715678
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_10_109.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_10_109.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_10_109.jpg,-1,1,0,4.387855
D:\python-code\BehaviorCloningData\MyData\IMG\center_2019_04_01_14_29_10_178.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\left_2019_04_01_14_29_10_178.jpg,D:\python-code\BehaviorCloningData\MyData\IMG\right_2019_04_01_14_29_10_178.jpg,-1,1,0,5.279235
